id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,kitchen_appliances,lobby_in_building,maid_service,maids_room,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8711356,Downtown Dubai,25.194282,55.271884,220000,1717,128.13,2,3,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,shared_gym,shared_pool,",True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8776960,Discovery Gardens,25.0469,55.132978,48000,890,53.93,1,1,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,security,shared_gym,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
8828291,Jebel Ali,24.947581,55.069118,44999,1150,39.13,2,3,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8915294,Al Warqa'a,25.184564,55.407151,37999,900,42.22,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_pool,covered_parking,lobby_in_building,security,shared_gym,shared_pool,vastu_compliant,walk_in_closet,",True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True
8878614,Jumeirah Village Circle,25.052714,55.199369,48999,675,72.59,1,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8926868,Dubai Production City (IMPZ),25.035639,55.201444,20000,380,52.63,0,1,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,view_of_water,",True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False
8877059,Business Bay,25.18219,55.271356,98000,1329,73.74,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8883366,Dubai Marina,25.087979,55.146464,299999,3887,77.18,3,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,security,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False
8868586,Downtown Dubai,25.194935,55.282665,300000,1336,224.55,2,3,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,walk_in_closet,",True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
8906825,Dubai Marina,25.077885,55.141539,105000,639,164.32,1,2,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,private_gym,security,shared_gym,walk_in_closet,",False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True
8840135,Downtown Dubai,25.194282,55.271884,210000,1570,133.76,2,3,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True
8811729,Downtown Dubai,25.201718,55.270983,355000,1771,200.45,2,3,High,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True
8902763,DAMAC Hills,25.024108,55.242908,22500,405,55.56,0,1,Low,"partly_furnished,security,shared_gym,shared_pool,",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8811789,Bluewaters,25.079537,55.12154,500000,2049,244.02,3,3,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,security,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8789613,Sheikh Zayed Road,25.211146,55.276144,77000,1225,62.86,2,2,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,shared_pool,",True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8907279,Dubai Production City (IMPZ),25.035639,55.201444,20000,380,52.63,0,1,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,view_of_water,",True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False
8790197,Jumeirah Village Triangle,25.043225,55.193552,299000,5000,59.8,4,5,Medium,"unfurnished,central_ac,concierge,covered_parking,maid_service,maids_room,pets_allowed,walk_in_closet,",True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8793586,Business Bay,25.17667,55.272389,55000,540,101.85,0,1,Low,"furnished,central_ac,concierge,covered_parking,shared_pool,",True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8846224,Al Jaddaf,25.211939,55.316398,80000,711,112.52,1,2,Low,"unfurnished,central_ac,concierge,",True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8064202,Downtown Dubai,25.200879,55.276331,345000,1271,271.44,2,3,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,shared_gym,shared_pool,",True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8834027,Town Square,25.01551,55.283111,28000,326,85.89,0,1,Low,"unfurnished,built_in_wardrobes,central_ac,covered_parking,pets_allowed,shared_pool,",True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8933114,DAMAC Hills,25.024108,55.242908,26999,405,66.66,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
8899782,Jumeirah Lake Towers,25.071246,55.140806,85000,1273,66.77,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False
8894802,Jumeirah Village Circle,25.059779,55.205323,29999,396,75.76,0,1,Medium,"furnished,balcony,central_ac,childrens_play_area,covered_parking,kitchen_appliances,security,",True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8906855,Dubai Marina,25.077885,55.141539,130000,697,186.51,1,2,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,walk_in_closet,",False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
8890667,Al Nahda,25.291957,55.365513,54000,1216,44.41,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8944537,Jumeirah Village Circle,25.067833,55.206478,150000,4080,36.76,5,6,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,pets_allowed,private_garden,private_jacuzzi,private_pool,study,walk_in_closet,",True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True
8451214,The Villa,25.081594,55.351218,320000,6500,49.23,5,6,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,maid_service,maids_room,pets_allowed,private_garden,private_pool,security,view_of_landmark,walk_in_closet,",True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True
8867657,Jumeirah Village Circle,25.066791,55.203684,28000,385,72.73,0,1,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_pool,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8762113,Dubai Marina,25.089393,55.147796,159950,1330,120.26,2,3,High,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,",True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,True,True,False
8834784,Jumeirah Village Circle,25.057141,55.212052,32000,455,70.33,0,1,Medium,"partly_furnished,balcony,barbecue_area,maids_room,private_jacuzzi,shared_gym,study,",False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
8928506,Palm Jumeirah,25.120296,55.130414,999999,7081,141.22,4,5,Medium,"unfurnished,balcony,built_in_wardrobes,childrens_play_area,maids_room,pets_allowed,private_garden,private_pool,view_of_landmark,view_of_water,",True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False
8866814,Dubai Sports City,25.041841,55.205382,34000,767,44.33,1,2,Medium,"unfurnished,balcony,central_ac,covered_parking,security,shared_gym,walk_in_closet,",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
8496271,Barsha Heights (Tecom),25.111628,55.204668,110000,900,122.22,1,2,High,"furnished,balcony,built_in_wardrobes,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,",True,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False
8945573,Palm Jumeirah,25.120296,55.130414,900000,5000,180,4,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,private_garden,private_pool,study,view_of_water,walk_in_closet,",True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True
8850086,Downtown Dubai,25.201718,55.270983,180000,900,200,1,2,Medium,"furnished,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,private_jacuzzi,shared_gym,shared_pool,view_of_water,",True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
8911121,Bur Dubai,25.245967,55.294998,90000,2050,43.9,3,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,lobby_in_building,security,shared_gym,shared_pool,",True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8909343,Jumeirah Village Circle,25.060198,55.20935,60000,1159,51.77,1,2,Medium,"unfurnished,built_in_wardrobes,central_ac,concierge,covered_parking,shared_gym,shared_pool,",True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8938326,Dubai,25.042341,55.127927,73000,1130,64.6,2,2,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8900726,Umm Suqeim,25.136842,55.189241,110000,788,139.59,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,childrens_play_area,covered_parking,kitchen_appliances,shared_gym,shared_pool,",True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8846317,Downtown Dubai,25.197316,55.274196,175000,1103,158.66,1,2,Medium,"furnished,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,view_of_landmark,view_of_water,",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
8870165,Al Barsha,25.111035,55.195135,78000,1800,43.33,2,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,lobby_in_building,maids_room,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8948161,Umm Suqeim,25.149943,55.206589,175000,2500,70,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,private_garden,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False
8869894,International City,25.167766,55.406284,43000,1031,41.71,2,3,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,security,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8071671,Dubai South (Dubai World Central),24.944961,55.227173,38000,1200,31.67,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,lobby_in_building,pets_allowed,security,shared_gym,vastu_compliant,view_of_landmark,",True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False
8774787,Al Satwa,25.227276,55.279284,75000,1295,57.92,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8925442,DIFC,25.205985,55.275119,105000,1122,93.58,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8035846,Dubai,25.042341,55.127927,93000,1442,64.49,3,3,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8875412,Dubai Creek Harbour (The Lagoons),25.195295,55.365799,80000,1046,76.48,2,2,Low,"unfurnished,balcony,central_ac,covered_parking,shared_gym,shared_pool,",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8803863,Meadows,25.067111,55.156698,300000,4170,71.94,4,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,maids_room,private_garden,view_of_water,",True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8923927,Al Furjan,25.027747,55.154718,55000,859,64.03,1,1,Medium,"furnished,balcony,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8921653,Discovery Gardens,25.038726,55.145788,70000,1442,48.54,2,3,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8666221,Arjan,25.067675,55.235076,74999,971,77.24,1,2,Medium,"unfurnished,balcony,childrens_play_area,concierge,covered_parking,security,shared_gym,shared_pool,",True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8836630,Umm Suqeim,25.137409,55.188957,90000,788,114.21,1,1,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,security,shared_gym,",False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
8925055,Dubai Marina,25.08377,55.145075,190000,1586,119.8,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,maids_room,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8929430,Deira,25.27575,55.3223,55000,942,58.39,1,2,Low,"unfurnished,balcony,covered_parking,security,",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8929415,Deira,25.27575,55.3223,34000,452,75.22,0,1,Low,"unfurnished,built_in_wardrobes,covered_parking,security,",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8929455,Deira,25.27575,55.3223,46000,778,59.13,1,2,Low,"unfurnished,balcony,covered_parking,security,",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8924570,World Trade Center,25.226809,55.289085,130000,1464,88.8,2,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
8934361,DAMAC Hills,25.020437,55.244958,36000,482,74.69,0,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,private_gym,shared_pool,",True,True,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
8711479,Dubai,25.044132,55.126691,41000,431,95.13,0,1,Low,"unfurnished,balcony,built_in_wardrobes,shared_pool,",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8833497,Arjan,25.067904,55.233933,47000,1045,44.98,1,2,Low,"unfurnished,central_ac,kitchen_appliances,shared_pool,",True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8714146,Arjan,25.067904,55.233933,75000,1519,49.37,2,2,Medium,"unfurnished,balcony,central_ac,concierge,covered_parking,private_gym,private_pool,security,study,",True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False
8833498,Arjan,25.067904,55.233933,43000,888,48.42,1,2,Medium,"unfurnished,balcony,concierge,covered_parking,security,shared_gym,shared_pool,study,",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False
8833392,Arjan,25.067904,55.233933,42000,837,50.18,1,2,Medium,"unfurnished,balcony,central_ac,concierge,covered_parking,private_gym,private_pool,security,study,",True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False
8833496,Arjan,25.067904,55.233933,45000,963,46.73,1,2,Medium,"unfurnished,balcony,concierge,security,shared_gym,shared_pool,study,",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False
8921505,Al Furjan,25.025166,55.146019,30000,408,73.53,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8933417,Arabian Ranches 2,25.040621,55.274213,300000,3416,87.82,4,4,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,maids_room,pets_allowed,private_garden,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
8839769,Jumeirah Beach Residence,25.082647,55.135003,365000,1473,247.79,2,3,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,shared_gym,shared_pool,view_of_water,",True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
8845038,Dubai Creek Harbour (The Lagoons),25.207208,55.344612,200000,1640,121.95,3,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,maids_room,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8943254,Jumeirah Village Circle,25.065988,55.212062,48000,722,66.48,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
8674055,Jumeirah Village Circle,25.057141,55.212052,30000,400,75,0,1,Low,"partly_furnished,balcony,barbecue_area,concierge,private_jacuzzi,shared_gym,",False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
8796509,Business Bay,25.186017,55.291734,95000,974,97.54,1,2,Medium,"furnished,balcony,central_ac,childrens_play_area,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,shared_spa,",True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False
8371820,Mirdif,25.227221,55.441644,102000,880,115.91,1,2,High,"furnished,built_in_wardrobes,central_ac,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False
8934403,Nadd Al Sheba,25.156074,55.375196,195000,5045,38.65,4,5,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,maid_service,maids_room,pets_allowed,private_garden,security,shared_gym,study,walk_in_closet,",True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,True
8882851,Jumeirah Lake Towers,25.069852,55.140209,55000,581,94.66,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
8817650,Damac Hills 2,24.98873,55.381222,65000,1830,35.52,3,4,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,shared_gym,shared_pool,",True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8817797,Jumeirah Village Circle,25.06072,55.217328,36000,450,80,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,",True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8830801,Old Town,25.189554,55.273783,180000,1000,180,2,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8930647,Culture Village,25.22844,55.335281,48000,800,60,1,2,High,"unfurnished,built_in_wardrobes,central_ac,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,security,shared_pool,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True
8810719,Jumeirah Village Circle,25.057141,55.212052,34000,420,80.95,0,1,Low,"partly_furnished,barbecue_area,covered_parking,pets_allowed,shared_gym,shared_pool,",False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8920190,Al Jaddaf,25.214074,55.329734,59999,1000,60,1,2,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_pool,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,study,view_of_landmark,view_of_water,",True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False
8071662,Dubai South (Dubai World Central),24.944961,55.227173,28000,800,35,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,view_of_landmark,",True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
8921543,Dubai Marina,25.088431,55.146759,165000,2015,81.89,3,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,maids_room,pets_allowed,security,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False
8833137,Al Satwa,25.24004,55.27831,70000,1600,43.75,2,3,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8926067,Downtown Dubai,25.200621,55.276326,120000,556,215.83,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8733717,Al Furjan,25.025262,55.13875,30000,391,76.73,0,1,Low,"partly_furnished,central_ac,covered_parking,shared_gym,shared_pool,",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8947971,Al Furjan,25.032682,55.143815,45000,615,73.17,1,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
8859314,Business Bay,25.182869,55.282704,57000,800,71.25,1,2,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,pets_allowed,security,",True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
8904915,Downtown Dubai,25.194761,55.282343,302000,1362,221.73,2,3,Medium,"furnished,balcony,central_ac,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,shared_spa,",True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False
8899814,Mohammed Bin Rashid City,25.168896,55.273708,900000,7542,119.33,4,5,Low,"unfurnished,view_of_landmark,",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8833630,Arjan,25.067904,55.233933,63000,1162,54.22,2,3,Medium,"unfurnished,balcony,central_ac,concierge,covered_parking,private_gym,private_pool,security,study,",True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False
