id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8936177,Dubai Sports City,25.040587,55.221796999999995,490000,825,593.94,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_pool,view_of_landmark,",False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
8935018,Palm Jumeirah,25.127741,55.153907,2770000,1158,2392.06,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,concierge,kitchen_appliances,shared_gym,shared_pool,view_of_water,",False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8936166,Dubai Creek Harbour (The Lagoons),25.208625,55.345967,2268888,1097,2068.27,2,3,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8936165,Dubai Creek Harbour (The Lagoons),25.208625,55.345967,3142888,1442,2179.53,3,4,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8935007,Al Safa,25.158851000000002,55.226071,1600000,700,2285.71,1,2,High,"unfurnished,balcony,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,maids_room,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,view_of_landmark,view_of_water,",False,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False
8935003,Meydan,25.173728,55.31094100000001,2700000,1063,2539.98,3,3,Medium,"unfurnished,central_ac,childrens_play_area,security,shared_gym,shared_pool,view_of_landmark,",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8934984,Dubai Marina,25.072395999999998,55.132386,3149999,4102,767.92,3,4,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,childrens_play_area,covered_parking,pets_allowed,private_jacuzzi,shared_gym,shared_pool,view_of_water,",False,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
8934982,Al Kifaf,25.231966,55.295514000000004,1350000,945,1428.57,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
8934979,Mohammed Bin Rashid City,25.176686,55.309922,3094213,1567,1974.61,3,4,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8934976,Business Bay,25.185160999999997,55.279979000000004,780000,563,1385.44,0,1,Low,"unfurnished,pets_allowed,",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8934972,Mohammed Bin Rashid City,25.176686,55.309922,3121863,1581,1974.61,3,4,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8934967,Business Bay,25.190137,55.264936999999996,9500000,6480,1466.05,4,5,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,maids_room,private_jacuzzi,private_pool,security,shared_gym,view_of_water,",True,True,False,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False
8934964,Abu Dhabi,24.429167,54.61833299999999,479439,374,1281.92,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8936120,Dubai Creek Harbour (The Lagoons),25.207207999999998,55.344612,3122888,1609,1940.89,3,4,High,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8936113,Dubai Creek Harbour (The Lagoons),25.207207999999998,55.344612,3102888,1600,1939.3,3,4,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8934938,Business Bay,25.185311,55.285778,950000,959,990.62,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,walk_in_closet,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
8934925,Palm Jumeirah,25.101157999999998,55.155286,3484000,1100,3167.27,1,2,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,maids_room,pets_allowed,private_garden,private_jacuzzi,private_pool,shared_gym,shared_pool,study,view_of_water,",False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False
8934915,Jumeirah Village Circle,25.05761,55.19918199999999,649000,704,921.88,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,security,shared_gym,shared_pool,walk_in_closet,",False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
8934912,Jumeirah Lake Towers,25.065735999999998,55.137452,700000,689,1015.97,1,1,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,shared_gym,shared_pool,",False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8934910,Dubai Marina,25.082665,55.143544999999996,1600000,878,1822.32,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,view_of_water,walk_in_closet,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True
8934904,Business Bay,25.189282000000002,55.28915799999999,1000000,1154,866.55,1,1,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934903,Dubai Marina,25.073156,55.132798,1275000,800,1593.75,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,childrens_play_area,covered_parking,pets_allowed,private_jacuzzi,shared_gym,shared_pool,view_of_water,",False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
8934895,Dubai,25.074554,55.240978000000005,1200000,1042,1151.63,2,3,Medium,"partly_furnished,balcony,childrens_play_area,private_gym,private_pool,security,shared_gym,shared_pool,shared_spa,study,",True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False
8934893,Remraam,25.004125,55.253999,600000,1000,600.0,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,walk_in_closet,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
8934888,Dubai Harbour,25.100806,55.143306,3898050,1197,3256.52,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8934882,Dubai Marina,25.082217,55.142624,3059548,1945,1573.03,3,2,Medium,"furnished,built_in_wardrobes,covered_parking,kitchen_appliances,private_garden,security,shared_gym,shared_pool,study,",True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False
8934881,Jumeirah Village Triangle,25.037436,55.178838,675000,1070,630.84,1,1,Low,"unfurnished,balcony,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934878,Dubai Healthcare City,25.213527,55.320758,575000,473,1215.64,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8934879,Jumeirah Village Triangle,25.036586,55.176711,430000,434,990.78,0,1,Medium,"furnished,balcony,central_ac,covered_parking,kitchen_appliances,shared_gym,shared_pool,",True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8934876,Meydan,25.173485999999997,55.305492,520000,450,1155.56,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,kitchen_appliances,private_jacuzzi,security,shared_gym,shared_pool,shared_spa,view_of_water,",False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,False
8934875,Dubai Marina,25.084418,55.144879,2500000,1939,1289.32,3,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,maids_room,pets_allowed,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False
8934877,Mohammed Bin Rashid City,25.179484,55.304437,900000,488,1844.26,1,1,Medium,"partly_furnished,balcony,built_in_wardrobes,pets_allowed,security,shared_gym,shared_pool,",True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8936050,Business Bay,25.180246,55.273824,1887760,1285,1469.07,2,3,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8934865,Business Bay,25.186597,55.286448,1400000,511,2739.73,1,1,Medium,"unfurnished,balcony,childrens_play_area,covered_parking,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,",False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False
8934864,Remraam,25.003629,55.25439599999999,300000,401,748.13,0,1,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,walk_in_closet,",False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
8934863,Downtown Dubai,25.194547,55.282429,2149898,838,2565.51,1,1,High,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,shared_spa,vastu_compliant,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,False,True
8934862,Jumeirah Village Circle,25.048562,55.204025,1099989,1075,1023.25,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_gym,shared_pool,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8934861,City Walk,25.201482000000002,55.264419,1600000,676,2366.86,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,security,view_of_landmark,walk_in_closet,",False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
8934858,Dubai Marina,25.089833,55.150625,9200000,5644,1630.05,4,5,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,childrens_play_area,covered_parking,private_jacuzzi,shared_gym,shared_pool,study,view_of_water,",False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False
8934853,Palm Jumeirah,25.111902,55.138103,1150000,398,2889.45,0,1,Medium,"furnished,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,walk_in_closet,",True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
8934850,Palm Jumeirah,25.114275,55.139764,16000000,2855,5604.2,3,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,kitchen_appliances,maid_service,maids_room,private_garden,security,study,walk_in_closet,",True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
8936027,Business Bay,25.180246,55.273824,1081733,645,1677.11,1,2,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8936025,Sharjah,25.321801999999998,55.360487,1173000,1165,1006.87,2,2,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,private_garden,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,walk_in_closet,",False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True
8934840,Dubai South (Dubai World Central),24.934141,55.223328,700000,947,739.18,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,shared_gym,shared_pool,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8936022,Dubai Marina,25.091559,55.150436,2303900,918,2509.69,1,2,Medium,"unfurnished,balcony,covered_parking,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,view_of_water,",False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False
8934834,Dubai Creek Harbour (The Lagoons),25.2065,55.34505600000001,1549999,1100,1409.09,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,shared_gym,view_of_water,",False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8934831,Downtown Dubai,25.195138,55.270103000000006,3350000,1288,2600.93,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
8934829,Abu Dhabi,24.496775,54.409290000000006,930000,962,966.74,2,2,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,covered_parking,pets_allowed,shared_gym,shared_pool,",False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8934826,Dubai Harbour,25.100806,55.143306,3968500,1233,3218.57,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8934824,Abu Dhabi,24.838091,55.017587,510000,567,899.47,1,1,Medium,"unfurnished,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,shared_gym,shared_pool,",False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8936002,Dubai Sports City,25.040218,55.218476,560000,752,744.68,1,1,Medium,"unfurnished,balcony,concierge,covered_parking,lobby_in_building,security,shared_gym,shared_pool,",False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8935993,Dubai Sports City,25.042351,55.205661,398000,737,540.03,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True
8935991,Jumeirah Village Circle,25.066791000000002,55.203683999999996,681999,794,858.94,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,lobby_in_building,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8935987,Business Bay,25.184483,55.292343,980000,651,1505.38,0,1,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False
8934810,Abu Dhabi,24.484947000000002,54.597984999999994,724569,468,1548.22,0,1,Low,"unfurnished,balcony,concierge,",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934802,Dubai Harbour,25.100806,55.143306,6602850,1855,3559.49,3,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8934801,Town Square,25.010066000000002,55.290055,1225000,1413,866.95,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,shared_gym,shared_pool,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8934797,Abu Dhabi,24.484194,54.599114,3200000,2178,1469.24,3,3,Low,"unfurnished,balcony,central_ac,",False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934795,Abu Dhabi,24.484947000000002,54.597984999999994,2059921,1235,1667.95,2,2,Low,"unfurnished,balcony,concierge,",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934792,Dubai Harbour,25.099399,55.142134999999996,5300000,1690,3136.09,3,3,High,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,maid_service,maids_room,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_water,walk_in_closet,",False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True
8934791,Abu Dhabi,24.484947000000002,54.597984999999994,1359179,875,1553.35,1,2,Low,"unfurnished,balcony,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934790,Town Square,25.010066000000002,55.290055,800000,572,1398.6,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,covered_parking,shared_gym,shared_pool,view_of_water,",False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8934788,Dubai Marina,25.072375,55.136286,4699999,2058,2283.77,2,3,Medium,"unfurnished,balcony,concierge,covered_parking,shared_gym,shared_pool,study,view_of_landmark,",False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
8934786,Abu Dhabi,24.484947000000002,54.597984999999994,815594,582,1401.36,0,1,Low,"unfurnished,balcony,concierge,",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934785,Al Furjan,25.025031,55.145811,649000,679,955.82,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8934784,Abu Dhabi,24.496775,54.409290000000006,1050000,1339,784.17,2,3,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,shared_gym,shared_pool,view_of_water,",False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8934783,Al Furjan,25.025031,55.145811,716000,838,854.42,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,study,view_of_landmark,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True,False,False
8934781,Dubai,25.02507,55.14615500000001,830000,952,871.85,1,2,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,study,view_of_landmark,",False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,True,False,True,False,False
8935925,Abu Dhabi,24.521542,54.43784399999999,650000,478,1359.83,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,lobby_in_building,security,shared_gym,view_of_landmark,walk_in_closet,",False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True
8934780,Dubai,25.02507,55.14615500000001,690000,783,881.23,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,study,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False
8935920,Dubai Creek Harbour (The Lagoons),25.202807999999997,55.343101000000004,2550000,1343,1898.73,2,3,High,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,pets_allowed,security,shared_gym,shared_pool,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True
8935919,Dubai Harbour,25.099399,55.142134999999996,3422266,1286,2661.17,2,3,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,lobby_in_building,maid_service,pets_allowed,private_gym,security,shared_gym,shared_pool,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True
8934770,Abu Dhabi,24.484947000000002,54.597984999999994,1387492,947,1465.14,1,2,Low,"unfurnished,balcony,concierge,",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934769,Abu Dhabi,24.484947000000002,54.597984999999994,2027952,1239,1636.77,2,2,Low,"unfurnished,balcony,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934767,Abu Dhabi,24.484947000000002,54.597984999999994,2921654,1806,1617.75,2,2,Low,"unfurnished,balcony,concierge,maids_room,",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934766,Abu Dhabi,24.484947000000002,54.597984999999994,2888084,1806,1599.16,2,2,Low,"unfurnished,balcony,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8934763,Abu Dhabi,24.491738,54.394875,900000,1119,804.29,2,3,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,shared_gym,shared_pool,view_of_water,",False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8935898,Dubai Marina,25.091559,55.150436,3197000,1275,2507.45,2,2,Medium,"unfurnished,balcony,covered_parking,maids_room,pets_allowed,private_pool,security,shared_gym,shared_pool,shared_spa,view_of_water,",False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,True,False
8935884,Jumeirah Village Circle,25.055463,55.218827000000005,580000,421,1377.67,0,1,High,"unfurnished,balcony,barbecue_area,central_ac,covered_parking,kitchen_appliances,lobby_in_building,maid_service,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,",False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False
8935873,Abu Dhabi,24.493260999999997,54.408843000000005,2500000,1884,1326.96,3,4,High,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,lobby_in_building,maids_room,security,shared_gym,shared_pool,view_of_landmark,view_of_water,walk_in_closet,",False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True
8934751,Abu Dhabi,24.464487,54.597102,1420000,936,1517.09,1,2,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,shared_gym,shared_pool,view_of_water,",False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
8934748,Business Bay,25.190919,55.290946999999996,1191889,842,1415.55,1,2,Low,"unfurnished,lobby_in_building,shared_pool,",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8934746,Business Bay,25.190919,55.290946999999996,1189047,781,1522.47,1,2,Low,"unfurnished,lobby_in_building,shared_pool,",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8934744,Meydan,25.173728,55.31094100000001,2300000,1006,2286.28,2,2,Low,"unfurnished,childrens_play_area,security,shared_gym,shared_pool,view_of_landmark,",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8934734,Jumeirah Village Circle,25.062184,55.217714,1400000,2892,484.09,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8934726,Dubai Media City,25.098459,55.156848,2600000,1095,2374.43,1,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,shared_gym,shared_pool,view_of_water,",True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8935815,Downtown Dubai,25.188282,55.274103000000004,10000000,3143,3181.67,4,5,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,maids_room,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
